review,label,language,product_name,product_description
"Shrit hadshi fblast Chef Boyardee glt ze3ma tkun shi haja se7iya nakolha bellil f sakan l-jami3i, walakin saraha ma 7meltsh l-madaq dyalo. Lel asaf, ila kento katqellbo 3la badil l-Chef Boyardee, ghadi tsdmo. Hadshi wakha se7i kter walakin mayesla7sh ka badil 3la qbel dik la sauce tomate dyalo lli 7lowa w katghem (hada ila qderna aslan nsmmiwha la sauce tomate). 7lowa bzzaf l darajat anna madaqha b7al shi ketchup basel. Dak 11 7okk lli bqaw liya men l-bakia ghadi nseddeqhom f awwel 7amla dyal jme3 l-makla.","{""plaintes"": [""Le client n'a pas supporté le goût du produit."",""Le produit ne constitue pas une bonne alternative à « Chef Boyardee »."",""La sauce tomate est décrite comme trop sucrée et écœurante."",""Le client remet en question la qualité de la sauce, doutant qu'on puisse l'appeler « sauce tomate »."",""Le goût de la sauce est comparé à celui d'un ketchup insipide."",""Le client est tellement insatisfait qu'il prévoit de donner les boîtes restantes.""],""compliments"": []}",latin_darija,Canned Pasta Dish,"A shelf-stable, ready-to-eat canned pasta dish, designed as a convenient meal option. This product typically features pasta infused with a sweet tomato sauce and is often marketed as a healthier alternative to traditional quick-serve meals. It is commonly sold in multi-can packs."
"Machi chi 7aja wa3ra, l'interface dyalha ghriba. 3adi o safi.","{""plaintes"": [""L'interface est étrange"", ""Le produit n'a rien de spectaculaire""], ""compliments"": []}",latin_darija,Software Application,A software application designed with a user interface.
ساهل في التركاب والاستعمال. عائلتي كاملة كيعجبها تسوّل أليكسا الأسئلة. السبيكر غزال.,"{""plaintes"": [], ""compliments"": [""Facile à configurer et à utiliser"", ""Toute la famille aime poser des questions à Alexa"", ""L'enceinte est excellente""]}",arabic_darija,Amazon Alexa Smart Speaker,"A voice-controlled smart speaker integrating the Amazon Alexa artificial intelligence assistant. This device is designed for home use, enabling users to ask questions, get information, play music, and interact with smart home devices using voice commands. It features an easy setup process and delivers high-quality audio output."
"J'aime la nourriture épicée, mais j'évite souvent les sauces piquantes comme le Tabasco car leur goût donne l'impression d'avoir versé du vinaigre sur le plat.
Tapatio n'est pas faite à base de vinaigre. C'est pourquoi cette sauce piquante ajoute de la saveur au lieu de la gâcher.
Franchement, son goût est incroyable. Et son piquant monte progressivement. Je peux dire qu'elle est aussi piquante que le Tabasco, mais on ne le ressent pas au début.
Tapatio est sans aucun doute la meilleure sauce piquante qui existe, et je l'utilise pour relever le goût de tout, de la pizza aux spaghettis, jusqu'aux macaronis au fromage.","{""plaintes"": [""Les sauces piquantes classiques comme Tabasco ont souvent un goût trop vinaigré qui altère la saveur des plats.""], ""compliments"": [""La sauce Tapatio n'est pas élaborée avec du vinaigre."", ""Elle ajoute de la saveur aux plats sans les dénaturer."", ""Son goût est excellent."", ""Le piquant se développe progressivement."", ""Le niveau de piquant est comparable à celui de Tabasco, mais sans l'intensité immédiate."", ""C'est la meilleure sauce piquante disponible."", ""Elle est polyvalente et peut être utilisée pour rehausser le goût de nombreux plats (pizza, spaghettis, macaronis au fromage).""]}",french,Tapatio Hot Sauce,"Tapatio is a distinctive hot sauce known for its unique flavor profile. Unlike many conventional hot sauces, it is not vinegar-based, ensuring it enhances dishes without imparting a sour taste. It offers a rich flavor that complements various foods, and its spiciness builds progressively, providing a significant heat level comparable to other well-known hot sauces but with a smoother initial taste. This versatile condiment is perfect for adding a kick to a wide array of meals, including pizza, spaghetti, and macaroni and cheese."
المشاكل ديال الجلد,"{""plaintes"": [""Problèmes de peau""], ""compliments"": []}",arabic_darija,Not specified,Not specified
من بعد الـ Amazon Fire Stick، هاد الـ Fire TV ديال 4K كتعطي أحسن قيمة مقابل الفلوس. يالاه تيليشارجيت واحد لابليكاسيون فابور اللي كتخليني نوري داكشي اللي عندي فـ iPad ديالي فالـ TV. إلا بغيتي توفر شوية د الفلوس، الـ Fire Stick راه مزيان بزاف، غير هو ماشي بنفس السرعة ومفيهش بلايص ديال USB ولا SD باش تكبر الميموار وتيليشارجي أبليكاسيونات (أو أي حاجة أخرى).,"{""plaintes"": [""Le FireStick n'est pas aussi rapide que le 4K Fire TV."", ""Le FireStick ne dispose pas de ports USB ou SD pour étendre la mémoire ou télécharger des applications.""], ""compliments"": [""Le 4K Fire TV offre un excellent rapport qualité-prix."", ""Le 4K Fire TV permet de diffuser le contenu d'un iPad sur la télévision grâce à une application gratuite."", ""Le FireStick est une très bonne option pour économiser de l'argent.""]}",arabic_darija,Fire TV 4K,"The Fire TV 4K is a streaming media player designed for a premium viewing experience. It offers 4K resolution support and superior performance, noted for being faster than other Fire Stick models. This device includes USB and SD ports, providing options for memory expansion and the installation of additional applications."
"عندنا شي تشخيص جديد ديال مرض السيلياك فالدار. جربنا الخبز ديال EnerG و ماركة أخرى مصايبة من قبل، واخا كايوصل ب 6 ديال الدولارات لكلا خبزة صغيرة، والو ماكانتش كاتّاكل. كنا صافي غادي نقطعو الأمل من المخابزات، حتى لقينا شي ريفيوهات مزيانين ف أمازون.

هاد الليلة صايبت خبز الشعير ديال Tastefully Simple (المفضل عند العائلة) و لي رولز ديال Pamela بلا غلوتين، باش البنت اللي ماتحملش الغلوتين ماتحسش براسها محرومة، مع دوز ديال اللحم. همم، 5 ديال الناس كلاو خبز الشعير، و غير وحدة هي اللي كلات لي رولز، ولكن لي رولز عجبو كلشي فينا.

بنتي اللي ماتاكلش الغلوتين كانت فالسما، ماكلات أي خبز مزيان من نهار اللي تشخصات شي 6 ديال السيمانات هادي. وخا كنا عارفين باللي لي رولز ماشي بالضبط بحال ديالنا العاديين ديال القمح، ماكانش فيهم لا تيكستور غريبة ولا كو من بعد، و كانوا بنان بزاف واخا هاكداك.

خلطنا البيض، الزيت، الما، الخميرة، و الميكس ديال الباكية فالميكسور لمدة 3 ديال الدقايق. استعملت المغرفة ديال الكلاص باش نعمر 15 ديال القوالب ديال المافن. خليتهم يرتاحو/يخمرو ساعة و طيبتهم 23 حتى 25 دقيقة. تنفخو غزالين و خداو لون كايشهي.

المرة الجاية، غادي نطيب أغلبية لي رولز ناقصين طياب باش يمكنلي نخزنهم فالفريزر و ندوبهم و نسخّنهم من بعد.

واو... أنا فرحانة بزاف حتاش ماغاديش تعيش باقي حياتها بلا خبز بنين :)","{""plaintes"": [],""compliments"": [""Toute la famille a apprécié les petits pains."",""Le produit a rendu la fille intolérante au gluten « aux anges », car elle n'avait pas mangé de bon pain depuis son diagnostic."",""Les petits pains n'avaient ni texture étrange ni arrière-goût."",""Ils étaient très savoureux."",""Ils ont levé magnifiquement."",""Ils ont pris une couleur appétissante."",""La cliente est très heureuse que sa fille puisse à nouveau manger du pain délicieux.""]}",arabic_darija,Pamela's Gluten-Free Rolls Mix,"A gluten-free baking mix designed for preparing rolls. This mix typically requires additional fresh ingredients like eggs, oil, water, and yeast. The preparation process involves mixing the ingredients, allowing the dough to rise, and then baking for approximately 23-25 minutes. Each package yields around 15 rolls when prepared in standard muffin tins. The rolls are noted for their good texture, pleasant taste, and absence of an unusual aftertaste, providing a satisfactory bread alternative for individuals with gluten intolerance or celiac disease. Prepared rolls can also be frozen for later reheating."
"Hchich bzaf. Chrit menhom jouj, wa7ed fihom te7at lih lghṭa dial lgddam w lakhor mchqoq. Ma kansas7 bih ga3.","{""plaintes"": [""Le produit est très fragile."", ""Sur les deux articles achetés, l'un a perdu sa coque/couvercle avant."", ""L'autre article est fissuré."", ""Le client ne recommande pas du tout le produit.""], ""compliments"": []}",latin_darija,Portable Electronic Device,"This portable electronic device features a modular design with a front panel, which may serve as a protective cover or an access point to internal components. It is encased in a compact outer shell, optimized for portability and lightweight handling. The device is designed for personal use, offering convenience on the go."
Les frites sont vraiment délicieuses. Je ne m'attendais pas du tout à ce qu'elles soient aussi fermes. Elles seraient encore meilleures si elles étaient nappées de sauce au fromage.,"{""plaintes"": [""Les frites sont dures"",""Les frites ne sont bonnes que si elles sont recouvertes de sauce au fromage""],""compliments"": [""Les frites sont très savoureuses""]}",french,Frites,Delicious and firm potato fries.
"هاد النقانق المعلبة ماشي فالمستوى ديال السمعة ديالها. من بعد ما قريت كاع التعليقات اللي فيها 5 نجوم، أنا وراجلي كان خاصنا ضروري نجربوهم. كنت خايفة نشري كارطونة كاملة من أمازون، داكشي علاش شريت جوج من حانوت ديال Safeway (الوحدة الأخرى، Little Links، كانت خايبة بزااف!) بـ شي 9 دولارات للعلبة.

شويناهم، وصدق لينا هادشي مزيان! درنا شوية ديال الزيت ديال الطياب ف رشاشة؛ ما لصقوش وشدوا راسهم مزيان. أنا درتها ف خبز الهوت دوغ مشوي مع الكيتشوب و الريليش. النقانق كانت رطبة، كتلصق فاللثام وما فيهاش بنة. ما كانتش هي *أخيب* نقانق نباتية، ولكن بعيدة بزاف باش تكون هي الأفضل. ما كيستاهلوش الثمن ديالهم. النقانق النباتية ديال Morningstar هما الأحسن؛ هادو ما كيوصلوش ليهم حتى فالظفر، من غير الشكل ديالهم اللي بحال الهوت دوغ.

كون كنت كنصايب شي ملجأ ضد القنابل النووية و بغيت نقانق نباتية فالمخزون ديالي ديال المعلبات، غادي يكونو هما أول اختيار. وإلا، وفروا فلوسكم؛ جربوا علبة من الحانوت قبل ما تطلبو كمية كبيرة بزاف من هنا.","{""plaintes"": [""Le produit n'est pas à la hauteur de sa réputation."",""La texture de la saucisse est molle et pâteuse."",""La saucisse manque de saveur."",""Le rapport qualité-prix est jugé mauvais."",""Considérées comme bien inférieures à d'autres marques concurrentes.""],""compliments"": [""Se grillent bien, ne collent pas à la poêle et gardent bien leur forme.""]}",arabic_darija,نقانق نباتية معلبة,نقانق نباتية معلبة بشكل يشبه الهوت دوغ، تتميز بقوامها الرطب ونكهتها المحايدة. يمكن شواء هذه النقانق بنجاح، حيث تحافظ على شكلها ولا تلتصق عند الطهي بقليل من الزيت. تأتي معلبة وجاهزة للاستخدام، ويمكن تقديمها في خبز الهوت دوغ أو استخدامها في وصفات أخرى.
